"","curso","nombre_curso","genero","periodo","anio_asignacion","anio_ingreso","zona","nota_total","nombre_area","anio_nacimiento","semestre","creditos","obligaroriedad"
"36211",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,44,63,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36212",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,46,52,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36213",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2012,48,67,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36214",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2012,38,38,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36215",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,29,29,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36216",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,41,61,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36217",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,50,69,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36218",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,28,28,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36219",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36220",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,41,54,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36221",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,53,78,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36222",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,29,29,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36223",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,43,62,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36224",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,34,34,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36225",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,30,30,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36226",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,45,70,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36227",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,0,0,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36228",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,36,61,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36229",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,0,0,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36230",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,45,70,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36231",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,57,70,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36232",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36233",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,30,30,"CIENCIAS DE LA COMPUTACION",1988,5,3,"Si"
"36234",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2012,35,35,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36235",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,68,81,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36236",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,43,56,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36237",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36238",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,0,0,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36239",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,37,50,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36240",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,38,63,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36241",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2013,51,64,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36242",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36243",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,35,35,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36244",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36245",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,46,61,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36246",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2014,37,43,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36247",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2013,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36248",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,46,65,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36249",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,38,51,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36250",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2014,0,0,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36251",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,48,73,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36252",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36253",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,40,53,"CIENCIAS DE LA COMPUTACION",1988,5,3,"Si"
"36254",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,35,35,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36255",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,45,58,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36256",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,40,46,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36257",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,49,62,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36258",964,"ORGANIZACION COMPUTACIONAL",2,5,2016,2013,44,50,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36259",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,26,26,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36260",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,39,45,"CIENCIAS DE LA COMPUTACION",1990,5,3,"Si"
"36261",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,37,56,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36262",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2012,51,70,"CIENCIAS DE LA COMPUTACION",1987,5,3,"Si"
"36263",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,33,33,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36264",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2014,40,53,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36265",964,"ORGANIZACION COMPUTACIONAL",1,5,2016,2013,21,21,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36266",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2016,50,75,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36267",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,58,83,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36268",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,48,73,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36269",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,47,72,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36270",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,21,21,"CIENCIAS DE LA COMPUTACION",1990,5,3,"Si"
"36271",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,59,72,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36272",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,54,79,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36273",964,"ORGANIZACION COMPUTACIONAL",2,6,2017,2015,37,62,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36274",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,50,56,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36275",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2014,60,73,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36276",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2014,64,74,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36277",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2014,51,76,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36278",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,63,86,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36279",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2014,68,89,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36280",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,47,53,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36281",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2012,60,75,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36282",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,62,71,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36283",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,56,67,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36284",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,59,65,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36285",964,"ORGANIZACION COMPUTACIONAL",2,6,2017,2014,54,79,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36286",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,61,71,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36287",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,56,61,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36288",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,61,82,"CIENCIAS DE LA COMPUTACION",1990,5,3,"Si"
"36289",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,60,69,"CIENCIAS DE LA COMPUTACION",1988,5,3,"Si"
"36290",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2016,53,72,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36291",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2014,53,78,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36292",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,41,41,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36293",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,62,83,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36294",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2014,61,72,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36295",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2013,65,85,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36296",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,61,71,"CIENCIAS DE LA COMPUTACION",1988,5,3,"Si"
"36297",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2014,53,72,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36298",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2012,56,66,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36299",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,51,76,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36300",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,61,79,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36301",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,49,55,"CIENCIAS DE LA COMPUTACION",1985,5,3,"Si"
"36302",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2012,57,67,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36303",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,51,76,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36304",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,56,66,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36305",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,66,87,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36306",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,60,85,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36307",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2012,57,63,"CIENCIAS DE LA COMPUTACION",1986,5,3,"Si"
"36308",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,51,72,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36309",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,59,68,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36310",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,61,71,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36311",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2014,61,76,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36312",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,41,66,"CIENCIAS DE LA COMPUTACION",1998,5,3,"Si"
"36313",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,57,65,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36314",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2014,52,77,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36315",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2014,60,70,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36316",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2013,59,67,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36317",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2014,51,76,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36318",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,63,78,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36319",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,55,64,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36320",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,60,70,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36321",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2012,47,52,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36322",964,"ORGANIZACION COMPUTACIONAL",2,6,2016,2014,61,74,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36323",964,"ORGANIZACION COMPUTACIONAL",2,6,2017,2014,48,67,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36324",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,55,74,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36325",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,50,75,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36326",964,"ORGANIZACION COMPUTACIONAL",1,6,2016,2013,66,91,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36327",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2013,59,84,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36328",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2012,47,72,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36329",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,62,87,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36330",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2013,56,81,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36331",964,"ORGANIZACION COMPUTACIONAL",2,6,2017,2015,58,83,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36332",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,65,90,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36333",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2014,54,73,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36334",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2012,49,68,"CIENCIAS DE LA COMPUTACION",1985,5,3,"Si"
"36335",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2015,50,69,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36336",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2016,40,65,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36337",964,"ORGANIZACION COMPUTACIONAL",1,6,2017,2012,48,73,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36338",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,55,80,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36339",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36340",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2015,36,61,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36341",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,42,42,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36342",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,24,24,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36343",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,42,67,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36344",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,23,23,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36345",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,51,76,"CIENCIAS DE LA COMPUTACION",1987,5,3,"Si"
"36346",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,27,27,"CIENCIAS DE LA COMPUTACION",1989,5,3,"Si"
"36347",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,21,21,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36348",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,47,72,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36349",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2013,21,21,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36350",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,55,74,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36351",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,37,56,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36352",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2013,0,0,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36353",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,52,77,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36354",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,10,10,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36355",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,32,32,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36356",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36357",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36358",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36359",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36360",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2014,43,62,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36361",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,3,3,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36362",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36363",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2015,32,32,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36364",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,0,0,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36365",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,36,42,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36366",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2015,29,29,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36367",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36368",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,33,33,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36369",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,51,70,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36370",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2013,36,42,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36371",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,22,22,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36372",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,36,55,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36373",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,0,0,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36374",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36375",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,48,73,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36376",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,53,72,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36377",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,49,74,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36378",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,35,35,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36379",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36380",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36381",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,39,45,"CIENCIAS DE LA COMPUTACION",1992,5,3,"Si"
"36382",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,3,"Si"
"36383",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,44,50,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36384",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,35,35,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36385",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2015,22,22,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36386",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2014,41,66,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36387",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,28,28,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36388",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,40,59,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36389",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36390",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,42,48,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36391",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,0,0,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36392",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,0,0,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36393",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,30,30,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36394",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,26,26,"CIENCIAS DE LA COMPUTACION",1993,5,3,"Si"
"36395",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,42,61,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36396",964,"ORGANIZACION COMPUTACIONAL",2,1,2017,2012,0,0,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36397",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,48,67,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
"36398",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,51,70,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36399",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2012,26,26,"CIENCIAS DE LA COMPUTACION",1990,5,3,"Si"
"36400",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2015,0,0,"CIENCIAS DE LA COMPUTACION",1997,5,3,"Si"
"36401",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,45,70,"CIENCIAS DE LA COMPUTACION",1996,5,3,"Si"
"36402",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2014,35,35,"CIENCIAS DE LA COMPUTACION",1994,5,3,"Si"
"36403",964,"ORGANIZACION COMPUTACIONAL",1,1,2017,2013,0,0,"CIENCIAS DE LA COMPUTACION",1995,5,3,"Si"
