nombre_curso,genero_1masc_2feme,periodo,curso,año,año_ingreso_a_la_carrera,zona,nota_total,nombre_area,año_nacimiento
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2000,0,0,DESARROLLO DE SOFTWARE,1982
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2007,0,0,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2008,49,58,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2009,52,65,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,2,1,785,2013,2009,15,15,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,1997,0,0,DESARROLLO DE SOFTWARE,1979
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2007,52,67,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2006,40,40,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2009,53,63,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2007,0,0,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2009,0,0,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2009,50,63,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2007,44,44,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2013,2002,0,0,DESARROLLO DE SOFTWARE,1979
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,1997,53,69,DESARROLLO DE SOFTWARE,1977
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2007,53,73,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2005,26,26,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,64,83,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,69,94,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,57,82,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2007,70,95,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,65,90,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2008,51,70,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2008,48,67,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2008,54,69,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2007,51,67,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,65,75,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2004,59,76,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2007,50,73,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2007,68,91,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2007,62,79,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,69,93,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,2,2,785,2013,2007,61,76,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2003,72,97,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2004,65,82,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2001,51,67,DESARROLLO DE SOFTWARE,1982
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2004,58,79,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2005,57,80,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2006,65,88,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2004,64,89,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2008,52,73,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,1997,69,93,DESARROLLO DE SOFTWARE,1979
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,1999,65,87,DESARROLLO DE SOFTWARE,1982
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2008,48,61,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2009,69,94,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2006,59,79,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2002,50,72,DESARROLLO DE SOFTWARE,1979
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2011,59,76,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2006,66,66,DESARROLLO DE SOFTWARE,1980
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2007,53,65,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2009,0,0,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2008,40,57,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2003,57,75,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2008,49,61,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2009,55,71,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2009,72,89,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2010,45,63,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2006,60,79,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2008,40,40,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2008,33,33,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2014,63,86,DESARROLLO DE SOFTWARE,1996
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2008,52,68,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2007,48,62,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,58,73,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2011,0,0,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2008,53,68,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2001,48,67,DESARROLLO DE SOFTWARE,1982
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,60,77,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2004,50,71,DESARROLLO DE SOFTWARE,1983
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2013,2006,55,79,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,56,74,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2012,68,88,DESARROLLO DE SOFTWARE,1993
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2008,60,73,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2008,41,53,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,66,80,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2013,69,88,DESARROLLO DE SOFTWARE,1995
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2007,69,85,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2013,70,92,DESARROLLO DE SOFTWARE,1994
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2004,0,0,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2008,47,62,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2005,54,72,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2010,57,74,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2006,55,79,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,66,82,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2007,33,33,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,0,0,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2007,46,71,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2005,0,0,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,71,95,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,59,73,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2010,62,77,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,61,79,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,55,69,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2005,60,83,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2013,2009,53,70,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2011,71,71,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2011,46,62,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2013,2007,55,55,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2008,60,76,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2010,63,78,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2010,65,80,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2008,63,85,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2010,63,81,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2004,56,76,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2008,61,77,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2010,62,81,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2007,43,62,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2009,66,86,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,2,6,785,2013,2010,69,85,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2010,65,83,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2009,66,83,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2009,66,84,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2009,64,84,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2007,53,75,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2010,61,75,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2010,63,79,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,2,6,785,2013,2008,55,71,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2007,63,80,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2000,19,19,DESARROLLO DE SOFTWARE,1982
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2008,60,84,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2008,62,82,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2006,0,0,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2010,59,81,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2008,62,76,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,2,6,785,2013,2006,58,74,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2017,2009,0,0,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2013,2006,61,79,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2005,49,61,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2013,62,77,DESARROLLO DE SOFTWARE,1993
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2009,0,0,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2008,53,65,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2008,44,44,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2007,0,0,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2006,0,0,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2004,40,53,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2007,43,55,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,2,1,785,2014,2005,43,51,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,1,1,785,2014,2007,0,0,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2013,58,77,DESARROLLO DE SOFTWARE,1995
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,49,61,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2013,62,85,DESARROLLO DE SOFTWARE,1995
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2000,38,45,DESARROLLO DE SOFTWARE,1982
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,50,57,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2011,60,73,DESARROLLO DE SOFTWARE,1993
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2008,0,0,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2011,57,67,DESARROLLO DE SOFTWARE,1993
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2010,64,76,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,56,66,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2011,57,72,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2004,0,0,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2008,55,67,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2006,58,68,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2007,58,71,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2004,55,68,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,54,63,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2005,60,67,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,64,76,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2003,61,74,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,58,68,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2008,55,65,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2006,55,66,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2008,47,61,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,57,67,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,2,2,785,2014,2010,61,71,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2009,57,65,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2006,60,72,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2004,43,54,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2010,57,70,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2005,60,71,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2007,51,62,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2006,45,52,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2010,50,61,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2008,62,74,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2007,50,62,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,2,785,2014,2006,52,62,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2010,62,81,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2010,58,77,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2008,45,66,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2010,55,67,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,52,61,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,49,56,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,54,61,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,59,69,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,56,66,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2007,51,61,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2011,59,73,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,1908,43,43,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2014,2010,50,58,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2010,59,75,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,45,49,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,59,73,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,3,3,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,45,50,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,49,53,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,48,54,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2010,59,74,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2007,47,62,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2004,57,70,DESARROLLO DE SOFTWARE,1985
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,44,51,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,56,71,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2006,52,65,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2010,46,63,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2010,62,62,DESARROLLO DE SOFTWARE,1990
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2005,51,65,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2012,49,70,DESARROLLO DE SOFTWARE,1993
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2013,70,90,DESARROLLO DE SOFTWARE,1994
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2001,62,81,DESARROLLO DE SOFTWARE,1984
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2014,2009,57,76,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2014,1999,45,61,DESARROLLO DE SOFTWARE,1980
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2009,0,0,DESARROLLO DE SOFTWARE,1987
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2006,0,0,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,1999,52,65,DESARROLLO DE SOFTWARE,1980
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,57,72,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2007,56,69,DESARROLLO DE SOFTWARE,1988
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,49,67,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,0,0,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,57,73,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,61,81,DESARROLLO DE SOFTWARE,1989
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2008,12,12,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2012,50,73,DESARROLLO DE SOFTWARE,1992
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2009,54,64,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2014,2011,54,67,DESARROLLO DE SOFTWARE,1980
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2010,49,69,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,5,785,2017,2010,66,66,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,2,5,785,2017,2011,57,70,DESARROLLO DE SOFTWARE,1991
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2014,2006,51,61,DESARROLLO DE SOFTWARE,1986
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2014,2011,69,89,DESARROLLO DE SOFTWARE,1993
ANALISIS Y DISE\O DE SISTEMAS 2,1,6,785,2014,2011,69,86,DESARROLLO DE SOFTWARE,1990
